regulator_symbol	regulator_id	target_symbol	2target_id	database	evidence	confidence
CDKN1A	1026	hsa-miR-449a	2MIMAT0001541	transmir	Experimental	High
CDKN2A	1029	hsa-miR-410	2MIMAT0002171	transmir	Experimental	High
CDX2	1045	hsa-miR-125b	2MIMAT0000423	transmir	Experimental	High
CEBPA	1050	HOMER3	29454	tred	Experimental	High
CEBPA	1050	HP	23240	tred	Experimental	High
CEBPA	1050	HPX	23263	tred	Experimental	High
CEBPA	1050	HSPA4	23308	tred	Experimental	High
CEBPA	1050	IGF1	23479	tred	Experimental	High
CEBPA	1050	IGFBP1	23484	tred	Experimental	High
CEBPA	1050	IL10	23586	tred	Experimental	High
CEBPA	1050	IL12B	23593	tred	Experimental	High
CEBPA	1050	IL1A	23552	tred	Experimental	High
CEBPA	1050	IL3	23562	tred	Experimental	High
CEBPA	1050	IL4	23565	tred	Experimental	High
CEBPA	1050	IL5	23567	tred	Experimental	High
CEBPA	1050	IL8	23576	tred	Experimental	High
CEBPA	1050	IRS1	23667	tred	Experimental	High
CEBPA	1050	ITGA2	23673	tred	Experimental	High
CEBPA	1050	ITGA5	23678	tred	Experimental	High
CEBPA	1050	ITGAL	23683	tred	Experimental	High
CEBPA	1050	ITGB2	23689	tred	Experimental	High
CEBPA	1050	IVL	23713	tred	Experimental	High
CEBPA	1050	KAT7	211143	tred	Experimental	High
CEBPA	1050	KCNH4	223415	tred	Experimental	High
CEBPA	1050	KCNH8	2131096	tred	Experimental	High
CEBPA	1050	KCNMA1	23778	tred	Experimental	High
CEBPA	1050	KIAA0146	223514	tred	Experimental	High
CEBPA	1050	LBP	23929	tred	Experimental	High
CEBPA	1050	LDLR	23949	tred	Experimental	High
CEBPA	1050	LEP	23952	tred	Experimental	High
CEBPA	1050	LIPC	23990	tred	Experimental	High
CEBPA	1050	LSP1	24046	tred	Experimental	High
CEBPA	1050	LTF	24057	tred	Experimental	High
CEBPA	1050	MAT2A	24144	tred	Experimental	High
CEBPA	1050	MME	24311	tred	Experimental	High
CEBPA	1050	MMP11	24320	tred	Experimental	High
CEBPA	1050	MMP12	24321	tred	Experimental	High
CEBPA	1050	MPO	24353	tred	Experimental	High
CEBPA	1050	MSR1	24481	tred	Experimental	High
CEBPA	1050	MYBL1	24603	tred	Experimental	High
CEBPA	1050	MYC	24609	kegg	Experimental	High
CEBPA	1050	NFYA	24800	tred	Experimental	High
CEBPA	1050	NFYB	24801	tred	Experimental	High
CEBPA	1050	NFYC	24802	tred	Experimental	High
CEBPA	1050	NOS2	24843	tred	Experimental	High
CEBPA	1050	NR5A1	22516	tred	Experimental	High
CEBPA	1050	PCK2	25106	tred	Experimental	High
CEBPA	1050	PCNA	25111	tred	Experimental	High
CEBPA	1050	PPARG	25468	tred	Experimental	High
CEBPA	1050	PREB	210113	tred	Experimental	High
CEBPA	1050	PSG1	25669	tred	Experimental	High
CEBPA	1050	PTGS2	25743	tred	Experimental	High
CEBPA	1050	RB1	25925	tred	Experimental	High
CEBPA	1050	RNASE2	26036	tred	Experimental	High
CEBPA	1050	SCD	26319	tred	Experimental	High
CEBPA	1050	SERPINC1	2462	tred	Experimental	High
CEBPA	1050	SFTPD	26441	tred	Experimental	High
CEBPA	1050	SLC10A1	26554	tred	Experimental	High
CEBPA	1050	SLC9A1	26548	tred	Experimental	High
CEBPA	1050	SOD1	26647	tred	Experimental	High
CEBPA	1050	SP1	26667	tred	Experimental	High
CEBPA	1050	SREBF1	26720	tred	Experimental	High
CEBPA	1050	SREBF2	26721	tred	Experimental	High
CEBPA	1050	STAR	26770	tred	Experimental	High
CEBPA	1050	TF	27018	tred	Experimental	High
CEBPA	1050	TGFB1	27040	tred	Experimental	High
CEBPA	1050	TK1	27083	tred	Experimental	High
CEBPA	1050	TOP2A	27153	tred	Experimental	High
CEBPA	1050	TP53	27157	tred	Experimental	High
CEBPA	1050	TPH1	27166	tred	Experimental	High
CEBPA	1050	TRD@	26964	tred	Experimental	High
CEBPA	1050	TWF2	211344	tred	Experimental	High
CEBPA	1050	UBE2L3	27332	tred	Experimental	High
CEBPA	1050	UBP1	27342	tred	Experimental	High
CEBPA	1050	UHRF1	229128	tred	Experimental	High
CEBPA	1050	XDH	27498	tred	Experimental	High
CEBPA	1050	hsa-miR-34a	2MIMAT0000255	transmir	Experimental	High
CEBPA	1050	GDNF	22668	tred	Experimental	High
CEBPA	1050	GADD45A	21647	tred	Experimental	High
CEBPA	1050	FN1	22335	tred	Experimental	High
CEBPA	1050	FGL2	210875	tred	Experimental	High
CEBPA	1050	FGFBP1	29982	tred	Experimental	High
CEBPA	1050	FGA	22243	tred	Experimental	High
CEBPA	1050	FCAR	22204	tred	Experimental	High
CEBPA	1050	FASN	22194	tred	Experimental	High
CEBPA	1050	FAS	2355	tred	Experimental	High
CEBPA	1050	F9	22158	tred	Experimental	High
CEBPA	1050	F8	22157	tred	Experimental	High
CEBPA	1050	F3	22152	tred	Experimental	High
CEBPA	1050	EPX	28288	tred	Experimental	High
CEBPA	1050	CPS1	21373	ucsc,tred	Experimental	High
CEBPA	1050	CSF3R	21441	tred,kegg	Experimental	High
CEBPA	1050	CSRP1	21465	ucsc,tred	Experimental	High
CEBPA	1050	IL6	23569	tred,kegg	Experimental	High
CEBPA	1050	SAA1	26288	ucsc,tred	Experimental	High
CEBPA	1050	TFAP2A	27020	ucsc,tred	Experimental	High
CEBPA	1050	TIMP2	27077	ucsc,tred	Experimental	High
CEBPA	1050	TSC22D3	21831	ucsc,tred	Experimental	High
CEBPA	1050	EPO	22056	tred	Experimental	High
CEBPA	1050	ENPP3	25169	tred	Experimental	High
CEBPA	1050	ELN	22006	tred	Experimental	High
CEBPA	1050	ELK1	22002	tred	Experimental	High
CEBPA	1050	RUNX1T1	2862	kegg	Experimental	High
CEBPA	1050	RUNX1	2861	hprd,kegg	Experimental	High
CEBPA	1050	FLT3	22322	kegg	Experimental	High
CEBPA	1050	ELANE	21991	tred	Experimental	High
CEBPA	1050	EHHADH	21962	tred	Experimental	High
CEBPA	1050	EDN1	21906	tred	Experimental	High
CEBPA	1050	E2F3	21871	kegg	Experimental	High
CEBPA	1050	E2F2	21870	kegg	Experimental	High
CEBPA	1050	E2F1	21869	kegg	Experimental	High
CEBPA	1050	CYP3A7	21551	tred	Experimental	High
CEBPA	1050	CYP21A2	21589	tred	Experimental	High
CEBPA	1050	CXCL9	24283	tred	Experimental	High
CEBPA	1050	CSN2	21447	tred	Experimental	High
CEBPA	1050	CSF1	21435	tred	Experimental	High
CEBPA	1050	CREB1	21385	tred	Experimental	High
CEBPA	1050	COMT	21312	tred	Experimental	High
CEBPA	1050	CFTR	21080	tred	Experimental	High
CEBPA	1050	CETP	21071	tred	Experimental	High
CEBPA	1050	CEL	21056	tred	Experimental	High
CEBPA	1050	hsa-miR-29b	2MIMAT0000100	transmir	Experimental	High
CEBPA	1050	CDKN1A	21026	tred	Experimental	High
CEBPA	1050	CDK2	21017	tred	Experimental	High
CEBPA	1050	CDH13	21012	tred	Experimental	High
CEBPA	1050	CD19	2930	tred	Experimental	High
CEBPA	1050	CD14	2929	tred	Experimental	High
CEBPA	1050	CCR2	2729230	tred	Experimental	High
CEBPA	1050	CCNE1	2898	tred	Experimental	High
CEBPA	1050	CCND1	2595	tred	Experimental	High
CEBPA	1050	CCNB1	2891	tred	Experimental	High
CEBPA	1050	CCL5	26352	tred	Experimental	High
CEBPA	1050	C8orf76	284933	tred	Experimental	High
CEBPA	1050	BCL2	2596	tred	Experimental	High
CEBPA	1050	APOB	2338	tred	Experimental	High
CEBPA	1050	APOA1	2335	tred	Experimental	High
CEBPA	1050	ALOX5AP	2241	tred	Experimental	High
CEBPA	1050	ALB	2213	tred	Experimental	High
CEBPA	1050	AGXT	2189	tred	Experimental	High
CEBPA	1050	AGT	2183	tred	Experimental	High
CEBPA	1050	AEBP1	2165	tred	Experimental	High
CEBPA	1050	ADIPOQ	29370	tred	Experimental	High
CEBPA	1050	ACE	21636	tred	Experimental	High
CEBPA	1050	ACACA	231	tred	Experimental	High
CEBPA	1050	ABCC1	24363	tred	Experimental	High
CEBPA	1050	ABCB1	25243	tred	Experimental	High
CEBPA	1050	hsa-miR-29a	2MIMAT0000086	transmir	Experimental	High
CEBPA	1050	hsa-miR-223	2MIMAT0000280	transmir	Experimental	High
CEBPA	1050	hsa-miR-1	2MIMAT0000416	transmir	Experimental	High
CEBPA	1050	GPX4	22879	tred	Experimental	High
CEBPA	1050	GNRHR	22798	tred	Experimental	High
CEBPA	1050	GSK3A	22931	tred	Experimental	High
CEBPA	1050	GSK3B	22932	tred	Experimental	High
CEBPA	1050	GUCY2C	22984	tred	Experimental	High
CEBPA	1050	HBE1	23046	tred	Experimental	High
CEBPA	1050	HMGB1	23146	tred	Experimental	High
CEBPA	1050	HMGCS1	23157	tred	Experimental	High
CEBPA	1050	HMGCS2	23158	tred	Experimental	High
CEBPA	1050	HNF4A	23172	tred	Experimental	High
CEBPB	1051	IL3	23562	tred	Experimental	High
CEBPB	1051	UGT1A10	254575	tred	Experimental	High
CEBPB	1051	TRIM26	27726	tred	Experimental	High
CEBPB	1051	TNFAIP6	27130	tred	Experimental	High
CEBPB	1051	TNF	27124	tred	Experimental	High
CEBPB	1051	TGFB1	27040	tred	Experimental	High
CEBPB	1051	SOD1	26647	tred	Experimental	High
CEBPB	1051	SMAD4	24089	tred	Experimental	High
CEBPB	1051	SMAD3	24088	tred	Experimental	High
CEBPB	1051	SH2D3C	210044	tred	Experimental	High
CEBPB	1051	SFTPD	26441	tred	Experimental	High
CEBPB	1051	SAA2	26289	tred	Experimental	High
CEBPB	1051	PTGS2	25743	tred	Experimental	High
CEBPB	1051	PTGS1	25742	tred	Experimental	High
CEBPB	1051	PRL	25617	tred	Experimental	High
CEBPB	1051	PRG2	25553	tred	Experimental	High
CEBPB	1051	PPARG	25468	tred	Experimental	High
CEBPB	1051	POU5F1	25460	tred	Experimental	High
CEBPB	1051	OTC	25009	tred	Experimental	High
CEBPB	1051	NOS2	24843	tred	Experimental	High
CEBPB	1051	MIA	28190	tred	Experimental	High
CEBPB	1051	MEFV	24210	tred	Experimental	High
CEBPB	1051	LEP	23952	tred	Experimental	High
CEBPB	1051	ITGB2	23689	tred	Experimental	High
CEBPB	1051	INSR	23643	tred	Experimental	High
CEBPB	1051	IL8	23576	tred	Experimental	High
CEBPB	1051	IL6	23569	tred	Experimental	High
CEBPB	1051	IL5	23567	tred	Experimental	High
CEBPB	1051	IL4	23565	tred	Experimental	High
CEBPB	1051	IL24	211009	tred	Experimental	High
CEBPB	1051	IL1B	23553	tred	Experimental	High
CEBPB	1051	IL1A	23552	tred	Experimental	High
CEBPB	1051	IL18BP	210068	tred	Experimental	High
CEBPB	1051	IL17F	2112744	tred	Experimental	High
CEBPB	1051	IL12B	23593	tred	Experimental	High
CEBPB	1051	IL10	23586	tred	Experimental	High
CEBPB	1051	IGHG3	23502	tred	Experimental	High
CEBPB	1051	IGF2	23481	tred	Experimental	High
CEBPB	1051	ICAM1	23383	tred	Experimental	High
CEBPB	1051	HSP90AA2	23324	tred	Experimental	High
CEBPB	1051	HPX	23263	tred	Experimental	High
CEBPB	1051	TOP1	27150	ucsc,tred	Experimental	High
CEBPB	1051	TF	27018	ucsc,tred	Experimental	High
CEBPB	1051	SPINK1	26690	ucsc,tred	Experimental	High
CEBPB	1051	SAA1	26288	ucsc,tred	Experimental	High
CEBPB	1051	CSRP1	21465	ucsc,tred	Experimental	High
CEBPB	1051	CSF3R	21441	ucsc,tred	Experimental	High
CEBPB	1051	HP	23240	tred	Experimental	High
CEBPB	1051	HMGCS1	23157	tred	Experimental	High
CEBPB	1051	GADD45G	210912	tred	Experimental	High
CEBPB	1051	FURIN	25045	tred	Experimental	High
CEBPB	1051	FOS	22353	tred	Experimental	High
CEBPB	1051	F8	22157	tred	Experimental	High
CEBPB	1051	F3	22152	tred	Experimental	High
CEBPB	1051	ELN	22006	tred	Experimental	High
CEBPB	1051	DLC1	210395	tred	Experimental	High
CEBPB	1051	CYP19A1	21588	tred	Experimental	High
CEBPB	1051	CRH	21392	tred	Experimental	High
CEBPB	1051	CHAT	21103	tred	Experimental	High
CEBPB	1051	CETP	21071	tred	Experimental	High
CEBPB	1051	CELF1	210658	tred	Experimental	High
CEBPB	1051	CDH13	21012	tred	Experimental	High
CEBPB	1051	CD19	2930	tred	Experimental	High
CEBPB	1051	CD14	2929	tred	Experimental	High
CEBPB	1051	CCL5	26352	tred	Experimental	High
CEBPB	1051	CCL11	26356	tred	Experimental	High
CEBPB	1051	ALB	2213	tred	Experimental	High
CEBPB	1051	AKR1C1	21645	tred	Experimental	High
CEBPB	1051	AFP	2174	tred	Experimental	High
CEBPB	1051	ADM	2133	tred	Experimental	High
CEBPB	1051	ADH6	2130	tred	Experimental	High
CEBPB	1051	ABCC2	21244	tred	Experimental	High
CEBPB	1051	ABCB1	25243	tred	Experimental	High
CEBPB	1051	hsa-miR-143	2MIMAT0000435	transmir	Experimental	High
CEBPD	1052	LEP	23952	tred	Experimental	High
CEBPD	1052	IL1B	23553	tred	Experimental	High
CEBPD	1052	IL1A	23552	tred	Experimental	High
CEBPD	1052	HPX	23263	tred	Experimental	High
CEBPD	1052	HMGCS1	23157	tred	Experimental	High
CEBPD	1052	GADD45G	210912	tred	Experimental	High
CEBPD	1052	C3	2718	tred	Experimental	High
CEBPD	1052	CCL5	26352	tred	Experimental	High
CEBPD	1052	CCND1	2595	tred	Experimental	High
CEBPD	1052	TNF	27124	tred	Experimental	High
CEBPD	1052	TF	27018	tred	Experimental	High
CEBPD	1052	SFTPD	26441	tred	Experimental	High
CEBPD	1052	PTGS2	25743	tred	Experimental	High
CEBPD	1052	POU5F1	25460	tred	Experimental	High
CEBPD	1052	NOS2	24843	tred	Experimental	High
CEBPD	1052	MIA	28190	tred	Experimental	High
CEBPD	1052	IL6	23569	tred	Experimental	High
CEBPD	1052	CCNE1	2898	tred	Experimental	High
CEBPD	1052	CETP	21071	tred	Experimental	High
CEBPD	1052	CFTR	21080	tred	Experimental	High
CEBPD	1052	CSRP1	21465	tred	Experimental	High
CEBPD	1052	CYP19A1	21588	tred	Experimental	High
CEBPD	1052	ELN	22006	tred	Experimental	High
CEBPD	1052	F3	22152	tred	Experimental	High
CEBPD	1052	ALOX5AP	2241	tred	Experimental	High
CEBPE	1053	LTF	24057	tred	Experimental	High
CEBPE	1053	SPI1	26688	tred	Experimental	High
CEBPE	1053	NOL3	28996	tred	Experimental	High
CEBPE	1053	MYC	24609	tred	Experimental	High
CEBPE	1053	MYB	24602	tred	Experimental	High
CEBPE	1053	MPO	24353	tred	Experimental	High
CEBPE	1053	GATA1	22623	tred	Experimental	High
CEBPE	1053	ALOX5AP	2241	tred	Experimental	High
CEBPG	1054	SFTPD	26441	tred	Experimental	High
CEBPG	1054	IL4	23565	tred	Experimental	High
CHD8	57680	CTNNB1	21499	hprd,kegg	Experimental	High
CIITA	4261	RFXANK	28625	hprd,kegg	Experimental	High
CIITA	4261	CREB1	21385	kegg	Experimental	High
CIITA	4261	NFYA	24800	kegg	Experimental	High
CIITA	4261	NFYB	24801	hprd,kegg	Experimental	High
CIITA	4261	NFYC	24802	kegg	Experimental	High
CIITA	4261	RFX5	25993	hprd,kegg	Experimental	High
CIITA	4261	STAT1	26772	kegg	Experimental	High
CIITA	4261	RFXAP	25994	kegg	Experimental	High
CLOCK	9575	PER3	28863	hprd,kegg	Experimental	High
CLOCK	9575	RORB	26096	kegg	Experimental	High
CLOCK	9575	RORC	26097	kegg	Experimental	High
CLOCK	9575	PER2	28864	kegg	Experimental	High
CLOCK	9575	PER3	28863	kegg	Experimental	High
CLOCK	9575	BHLHE40	28553	kegg	Experimental	High
CLOCK	9575	BHLHE41	279365	kegg	Experimental	High
CLOCK	9575	CRY1	21407	kegg	Experimental	High
CLOCK	9575	CRY2	21408	kegg	Experimental	High
CLOCK	9575	PER2	28864	kegg	Experimental	High
CLOCK	9575	PER1	25187	kegg	Experimental	High
CLOCK	9575	CSNK1E	21454	kegg	Experimental	High
CLOCK	9575	CSNK1D	21453	kegg	Experimental	High
CLOCK	9575	CRY2	21408	kegg	Experimental	High
CLOCK	9575	CRY1	21407	kegg	Experimental	High
CLOCK	9575	NR1D1	29572	kegg	Experimental	High
CLOCK	9575	PER1	25187	kegg	Experimental	High
CLOCK	9575	RORA	26095	kegg	Experimental	High
CREB1	1385	SLC25A21	289874	tred	Experimental	High
CREB1	1385	PDE4D	25144	tred	Experimental	High
CREB1	1385	ARG1	2383	tred	Experimental	High
CREB1	1385	AQP3	2360	tred	Experimental	High
CREB1	1385	ANGPTL4	251129	tred	Experimental	High
CREB1	1385	ADRB3	2155	tred	Experimental	High
CREB1	1385	ADRB2	2154	tred	Experimental	High
CREB1	1385	ADRA1D	2146	tred	Experimental	High
CREB1	1385	ADRA1A	2148	tred	Experimental	High
CREB1	1385	ACHE	243	tred	Experimental	High
CREB1	1385	INS	23630	tred	Experimental	High
CREB1	1385	JUN	23725	tred	Experimental	High
CREB1	1385	KAT7	211143	tred	Experimental	High
CREB1	1385	KCNN3	23782	tred	Experimental	High
CREB1	1385	LOR	24014	tred	Experimental	High
CREB1	1385	LTC4S	24056	tred	Experimental	High
CREB1	1385	ME2	24200	tred	Experimental	High
CREB1	1385	MED21	29412	tred	Experimental	High
CREB1	1385	MSMB	24477	tred	Experimental	High
CREB1	1385	MUC1	24582	tred	Experimental	High
CREB1	1385	MUC4	24585	tred	Experimental	High
CREB1	1385	MYH10	24628	tred	Experimental	High
CREB1	1385	NF1	24763	tred	Experimental	High
CREB1	1385	NFE2	24778	tred	Experimental	High
CREB1	1385	NOS1	24842	tred	Experimental	High
CREB1	1385	NPC1	24864	tred	Experimental	High
CREB1	1385	NR3C2	24306	tred	Experimental	High
CREB1	1385	NR5A1	22516	tred	Experimental	High
CREB1	1385	NRAS	24893	tred	Experimental	High
CREB1	1385	NTS	24922	tred	Experimental	High
CREB1	1385	ODC1	24953	tred	Experimental	High
CREB1	1385	PCDHB11	256125	tred	Experimental	High
CREB1	1385	PCK1	25105	tred	Experimental	High
CREB1	1385	PCK2	25106	tred	Experimental	High
CREB1	1385	PCSK1	25122	tred	Experimental	High
CREB1	1385	PCSK6	25046	tred	Experimental	High
CREB1	1385	PDCL	25082	tred	Experimental	High
CREB1	1385	ATF3	2467	tred	Experimental	High
CREB1	1385	PDE7A	25150	tred	Experimental	High
CREB1	1385	PDYN	25173	tred	Experimental	High
CREB1	1385	PENK	25179	tred	Experimental	High
CREB1	1385	PLAT	25327	tred	Experimental	High
CREB1	1385	PMP22	25376	tred	Experimental	High
CREB1	1385	POLD2	25425	tred	Experimental	High
CREB1	1385	POLG2	211232	tred	Experimental	High
CREB1	1385	PPARA	25465	tred	Experimental	High
CREB1	1385	PPARG	25468	tred	Experimental	High
CREB1	1385	PPRC1	223082	tred	Experimental	High
CREB1	1385	PSEN1	25663	tred	Experimental	High
CREB1	1385	PTGS1	25742	tred	Experimental	High
CREB1	1385	PTGS2	25743	tred	Experimental	High
CREB1	1385	PXMP2	25827	tred	Experimental	High
CREB1	1385	RARB	25915	tred	Experimental	High
CREB1	1385	REN	25972	tred	Experimental	High
CREB1	1385	RETN	256729	tred	Experimental	High
CREB1	1385	REV3L	25980	tred	Experimental	High
CREB1	1385	RPS3A	26189	tred	Experimental	High
CREB1	1385	RRM2B	250484	tred	Experimental	High
CREB1	1385	RUNX1	2861	tred	Experimental	High
CREB1	1385	SERPINB2	25055	tred	Experimental	High
CREB1	1385	SFTPA2	2729238	tred	Experimental	High
CREB1	1385	SLC19A1	26573	tred	Experimental	High
CREB1	1385	SLC20A1	26574	tred	Experimental	High
CREB1	1385	SLC5A5	26528	tred	Experimental	High
CREB1	1385	SLC6A4	26532	tred	Experimental	High
CREB1	1385	SLC9A1	26548	tred	Experimental	High
CREB1	1385	SPATA2	29825	tred	Experimental	High
CREB1	1385	SPRY2	210253	tred	Experimental	High
CREB1	1385	SRM	26723	tred	Experimental	High
CREB1	1385	SRMS	26725	tred	Experimental	High
CREB1	1385	ST3GAL5	28869	tred	Experimental	High
CREB1	1385	STAT3	26774	tred	Experimental	High
CREB1	1385	TAT	26898	tred	Experimental	High
CREB1	1385	TBP	26908	tred	Experimental	High
CREB1	1385	TF	27018	tred	Experimental	High
CREB1	1385	TFRC	27037	tred	Experimental	High
CREB1	1385	TG	27038	tred	Experimental	High
CREB1	1385	TGFB2	27042	tred	Experimental	High
CREB1	1385	TGFB3	27043	tred	Experimental	High
CREB1	1385	TH	27054	tred	Experimental	High
CREB1	1385	TWF2	211344	tred	Experimental	High
CREB1	1385	THPO	27066	tred	Experimental	High
CREB1	1385	TIMP1	27076	tred	Experimental	High
CREB1	1385	TINAGL1	264129	tred	Experimental	High
CREB1	1385	TNF	27124	tred	Experimental	High
CREB1	1385	TNFRSF8	2943	tred	Experimental	High
CREB1	1385	TOP1	27150	tred	Experimental	High
CREB1	1385	MITF	24286	ucsc,tred,kegg	Experimental	High
CREB1	1385	VIP	27432	ucsc,tred	Experimental	High
CREB1	1385	TGFB1	27040	ucsc,tred	Experimental	High
CREB1	1385	SMAD9	24093	ucsc,tred	Experimental	High
CREB1	1385	POLB	25423	ucsc,tred	Experimental	High
CREB1	1385	NR4A3	28013	ucsc,tred	Experimental	High
CREB1	1385	NR4A2	24929	ucsc,tred	Experimental	High
CREB1	1385	NR3C1	22908	ucsc,tred	Experimental	High
CREB1	1385	MOG	24340	ucsc,tred	Experimental	High
CREB1	1385	MCAM	24162	ucsc,tred	Experimental	High
CREB1	1385	LYN	24067	ucsc,tred	Experimental	High
CREB1	1385	LDHA	23939	ucsc,tred	Experimental	High
CREB1	1385	FLT1	22321	ucsc,tred	Experimental	High
CREB1	1385	ERF	22077	ucsc,tred	Experimental	High
CREB1	1385	DDX5	21655	ucsc,tred	Experimental	High
CREB1	1385	CEBPB	21051	ucsc,tred	Experimental	High
CREB1	1385	AREG	2374	ucsc,tred	Experimental	High
CREB1	1385	AQP2	2359	tred,kegg	Experimental	High
CREB1	1385	hsa-miR-9	2MIMAT0000441	transmir	Experimental	High
CREB1	1385	hsa-miR-212	2MIMAT0000269	transmir	Experimental	High
CREB1	1385	hsa-miR-132	2MIMAT0000426	transmir	Experimental	High
CREB1	1385	UBE2I	27329	tred	Experimental	High
CREB1	1385	TPO	27173	tred	Experimental	High
CREB1	1385	TRA@	26955	tred	Experimental	High
CREB1	1385	CIITA	24261	kegg	Experimental	High
CREB1	1385	CREBBP	21387	hprd,kegg	Experimental	High
CREB1	1385	EP300	22033	kegg	Experimental	High
CREB1	1385	GSK3B	22932	hprd,kegg	Experimental	High
CREB1	1385	PRKACA	25566	kegg	Experimental	High
CREB1	1385	PRKACB	25567	kegg	Experimental	High
CREB1	1385	PRKACG	25568	kegg	Experimental	High
CREB1	1385	PRKX	25613	kegg	Experimental	High
CREB1	1385	TRB@	26957	tred	Experimental	High
CREB1	1385	TRD@	26964	tred	Experimental	High
CREB1	1385	TRH	27200	tred	Experimental	High
CREB1	1385	TSC22D3	21831	tred	Experimental	High
CREB1	1385	TPH1	27166	tred	Experimental	High
CREB1	1385	PTH	25741	tred	Experimental	High
CREB1	1385	VGF	27425	tred	Experimental	High
CREB1	1385	UGT8	27368	tred	Experimental	High
CREB1	1385	UCP1	27350	tred	Experimental	High
CREB1	1385	INHBA	23624	tred	Experimental	High
CREB1	1385	IL6	23569	tred	Experimental	High
CREB1	1385	IL5RA	23568	tred	Experimental	High
CREB1	1385	IL2	23558	tred	Experimental	High
CREB1	1385	IL1B	23553	tred	Experimental	High
CREB1	1385	IL10	23586	tred	Experimental	High
CREB1	1385	IGFBP1	23484	tred	Experimental	High
CREB1	1385	IFNGR1	23459	tred	Experimental	High
CREB1	1385	IFNG	23458	tred	Experimental	High
CREB1	1385	ID2	23398	tred	Experimental	High
CREB1	1385	ICAM1	23383	tred	Experimental	High
CREB1	1385	HTR2A	23356	tred	Experimental	High
CREB1	1385	HPGD	23248	tred	Experimental	High
CREB1	1385	HMOX1	23162	tred	Experimental	High
CREB1	1385	HLA-G	23135	tred	Experimental	High
CREB1	1385	HLA-DRA	23122	tred	Experimental	High
CREB1	1385	HLA-DQB1	23119	tred	Experimental	High
CREB1	1385	HLA-DOB	23112	tred	Experimental	High
CREB1	1385	HFE	23077	tred	Experimental	High
CREB1	1385	GSTP1	22950	tred	Experimental	High
CREB1	1385	GRM5	22915	tred	Experimental	High
CREB1	1385	GNRHR	22798	tred	Experimental	High
CREB1	1385	GNRH1	22796	tred	Experimental	High
CREB1	1385	GH2	22689	tred	Experimental	High
CREB1	1385	GDNF	22668	tred	Experimental	High
CREB1	1385	FOS	22353	tred	Experimental	High
CREB1	1385	FN1	22335	tred	Experimental	High
CREB1	1385	FLII	22314	tred	Experimental	High
CREB1	1385	FLI1	22313	tred	Experimental	High
CREB1	1385	FAS	2355	tred	Experimental	High
CREB1	1385	F3	22152	tred	Experimental	High
CREB1	1385	EXO1	29156	tred	Experimental	High
CREB1	1385	ETV3	22117	tred	Experimental	High
CREB1	1385	ETF1	22107	tred	Experimental	High
